date,open,high,low,close,volume,fear_greed,vix,sentiment
2026-04-06T00:00:00+00:00,2108.78,2124.71,2108.78,2118.16,477205504,55.5,24.17,0.0
2026-04-06T00:15:00+00:00,2119.07,2123.84,2117.76,2120.39,355088384,55.6,24.17,0.9
2026-04-06T00:30:00+00:00,2122.6,2128.19,2120.22,2128.19,193174528,55.8,24.17,4.3
2026-04-06T00:45:00+00:00,2127.48,2128.04,2121.35,2121.35,156160000,55.5,24.17,1.4
2026-04-06T01:00:00+00:00,2121.19,2123.03,2117.08,2117.54,119426048,55.3,24.17,-0.3
2026-04-06T01:15:00+00:00,2115.48,2117.38,2112.48,2117.2,160572416,55.3,24.17,-0.4
2026-04-06T01:30:00+00:00,2117.42,2118.21,2114.97,2115.14,181762048,55.2,24.17,-1.3
2026-04-06T01:45:00+00:00,2114.82,2117.11,2114.82,2115.24,53486592,55.3,24.17,-1.2
2026-04-06T02:00:00+00:00,2114.23,2137.26,2114.23,2135.14,158067712,56.3,24.17,7.2
2026-04-06T02:15:00+00:00,2133.25,2137.37,2130.34,2132.49,266051584,56.1,24.17,6.1
2026-04-06T02:30:00+00:00,2133.24,2138.96,2131.63,2131.63,201122816,56.0,24.17,5.7
2026-04-06T02:45:00+00:00,2132.43,2134.44,2132.43,2133.11,184470528,56.0,24.17,5.4
2026-04-06T03:00:00+00:00,2132.95,2134.48,2131.94,2133.2,220300288,56.0,24.17,2.1
2026-04-06T03:15:00+00:00,2131.12,2135.75,2129.73,2135.31,345392128,56.1,24.17,5.9
2026-04-06T03:30:00+00:00,2135.01,2135.03,2130.37,2130.93,67016704,59.3,24.17,5.7
2026-04-06T03:45:00+00:00,2130.68,2131.81,2126.49,2127.35,161881088,57.5,24.17,4.3
2026-04-06T04:00:00+00:00,2127.87,2132.93,2125.65,2126.7,129338368,55.1,24.17,4.9
2026-04-06T04:15:00+00:00,2127.17,2127.17,2124.93,2125.92,121246720,57.1,24.17,4.5
2026-04-06T04:30:00+00:00,2126.17,2133.04,2126.05,2132.4,60095488,60.8,24.17,-1.2
2026-04-06T04:45:00+00:00,2131.97,2131.97,2129.9,2130.08,120235008,59.8,24.17,-1.0
2026-04-06T05:00:00+00:00,2130.21,2130.57,2129.34,2130.35,48527360,60.7,24.17,-0.5
2026-04-06T05:15:00+00:00,2130.15,2132.19,2129.38,2130.05,28702720,60.5,24.17,-1.3
2026-04-06T05:30:00+00:00,2129.99,2130.89,2129.41,2129.9,34618368,52.7,24.17,-1.4
2026-04-06T05:45:00+00:00,2130.25,2130.86,2128.19,2130.31,30007296,54.3,24.17,-2.1
2026-04-06T06:00:00+00:00,2130.53,2137.53,2127.68,2136.26,29219840,58.4,24.17,2.3
2026-04-06T06:15:00+00:00,2135.83,2135.83,2121.17,2121.17,177363968,51.0,24.17,-2.6
2026-04-06T06:30:00+00:00,2120.82,2124.16,2120.49,2124.16,104088576,52.4,24.17,-1.1
2026-04-06T06:45:00+00:00,2122.68,2128.99,2122.68,2126.92,136726528,52.8,24.17,0.4
2026-04-06T07:00:00+00:00,2126.7,2127.24,2122.71,2124.24,42790912,53.1,24.17,-3.4
2026-04-06T07:15:00+00:00,2124.14,2134.87,2124.14,2134.55,14643200,58.0,24.17,1.9
2026-04-06T07:30:00+00:00,2133.79,2135.51,2131.39,2131.39,323173376,57.0,24.17,0.4
2026-04-06T07:45:00+00:00,2130.65,2138.16,2130.54,2134.21,97165312,58.1,24.17,1.8
2026-04-06T08:00:00+00:00,2134.17,2137.2,2133.94,2136.96,189646848,57.3,24.17,3.0
2026-04-06T08:15:00+00:00,2136.66,2139.16,2134.77,2136.0,91436032,57.7,24.17,2.4
2026-04-06T08:30:00+00:00,2136.15,2143.5,2135.9,2139.81,126046208,58.8,24.17,1.5
2026-04-06T08:45:00+00:00,2140.23,2140.23,2137.74,2138.46,164195328,58.3,24.17,7.3
2026-04-06T09:00:00+00:00,2138.0,2148.52,2138.0,2147.83,321627136,60.7,24.17,10.0
2026-04-06T09:15:00+00:00,2148.86,2167.12,2148.86,2159.56,648994816,63.0,24.17,13.8
2026-04-06T09:30:00+00:00,2158.94,2161.83,2151.82,2151.82,296226816,59.7,24.17,11.7
2026-04-06T09:45:00+00:00,2151.89,2152.83,2150.75,2151.41,413750272,63.9,24.17,7.1
2026-04-06T10:00:00+00:00,2150.64,2155.84,2150.64,2155.84,52907008,64.3,24.17,10.3
2026-04-06T10:15:00+00:00,2154.96,2156.44,2152.63,2154.07,137024512,63.2,24.17,8.4
2026-04-06T10:30:00+00:00,2154.22,2156.26,2153.76,2155.31,95521792,64.3,24.17,7.7
2026-04-06T10:45:00+00:00,2155.01,2155.01,2150.4,2152.04,95842304,61.4,24.17,6.8
2026-04-06T11:00:00+00:00,2152.86,2152.86,2149.09,2149.23,111491072,61.3,24.17,4.0
2026-04-06T11:15:00+00:00,2148.91,2150.76,2147.92,2150.76,78451712,61.1,24.17,5.2
2026-04-06T11:30:00+00:00,2150.75,2152.57,2150.13,2151.23,66275328,60.7,24.17,1.4
2026-04-06T11:45:00+00:00,2151.07,2153.22,2150.05,2150.65,54666240,60.8,24.17,-3.7
2026-04-06T12:00:00+00:00,2151.12,2151.78,2148.12,2148.6,20433920,59.0,24.17,-1.3
2026-04-06T12:15:00+00:00,2148.74,2149.72,2147.92,2149.33,430670848,59.7,24.17,-0.9
2026-04-06T12:30:00+00:00,2148.25,2152.53,2147.57,2151.13,10544128,57.6,24.17,-2.0
2026-04-06T12:45:00+00:00,2151.44,2153.4,2143.99,2143.99,22249472,49.5,24.17,-4.2
2026-04-06T13:00:00+00:00,2142.95,2145.45,2142.71,2144.9,287534080,52.5,24.17,-4.3
2026-04-06T13:15:00+00:00,2143.79,2143.79,2139.09,2143.64,32776192,52.1,24.17,-3.5
2026-04-06T13:30:00+00:00,2142.92,2147.8,2140.12,2143.36,284425216,48.7,24.17,-2.5
2026-04-06T13:45:00+00:00,2142.24,2146.8,2141.8,2143.63,86472704,49.5,24.17,-3.0
2026-04-06T14:00:00+00:00,2144.14,2149.65,2138.56,2139.75,354473984,47.0,24.17,-4.8
2026-04-06T14:15:00+00:00,2145.36,2162.41,2144.34,2156.57,170639360,58.3,24.17,2.5
2026-04-06T14:30:00+00:00,2156.64,2159.76,2143.89,2147.53,745423872,55.6,24.17,-0.4
2026-04-06T14:45:00+00:00,2147.79,2158.53,2145.05,2158.53,230805504,58.8,24.17,3.9
2026-04-06T15:00:00+00:00,2157.08,2166.31,2156.66,2166.31,245086208,60.7,24.17,6.4
2026-04-06T15:15:00+00:00,2166.24,2166.24,2161.19,2163.43,177979392,59.8,24.17,8.2
2026-04-06T15:30:00+00:00,2165.35,2167.86,2160.99,2162.66,0,60.1,24.17,7.5
2026-04-06T15:45:00+00:00,2162.66,2165.34,2162.66,2163.98,108615680,60.3,24.17,8.5
2026-04-06T16:00:00+00:00,2164.29,2165.08,2160.95,2164.25,178675712,60.0,24.17,8.8
2026-04-06T16:15:00+00:00,2165.63,2165.63,2161.11,2161.11,969176064,61.0,24.17,7.3
2026-04-06T16:30:00+00:00,2159.19,2162.82,2158.04,2161.57,138213376,60.9,24.17,9.2
2026-04-06T16:45:00+00:00,2162.0,2165.77,2143.33,2143.33,62988288,55.6,24.17,-5.5
2026-04-06T17:00:00+00:00,2141.25,2141.25,2127.58,2127.58,411527168,52.2,24.17,-8.4
2026-04-06T17:15:00+00:00,2126.54,2135.35,2124.35,2135.02,656599040,53.9,24.17,-9.8
2026-04-06T17:30:00+00:00,2134.83,2136.51,2131.76,2132.62,208119808,54.0,24.17,-14.0
2026-04-06T17:45:00+00:00,2132.86,2135.19,2131.96,2135.07,24061952,51.4,24.17,-11.8
2026-04-06T18:00:00+00:00,2134.88,2142.12,2132.41,2141.88,140845056,54.6,24.17,-8.6
2026-04-06T18:15:00+00:00,2141.23,2147.31,2141.23,2146.99,100564992,53.6,24.17,-7.1
2026-04-06T18:30:00+00:00,2146.1,2147.48,2142.02,2142.48,141948928,50.7,24.17,-9.1
2026-04-06T18:45:00+00:00,2142.58,2145.49,2141.52,2144.75,114206720,51.8,24.17,-6.8
2026-04-06T19:00:00+00:00,2144.86,2144.86,2136.73,2137.4,23914496,50.5,24.17,-10.1
2026-04-06T19:15:00+00:00,2139.72,2144.45,2139.72,2143.21,176125952,51.9,24.17,-0.1
2026-04-06T19:30:00+00:00,2143.64,2144.8,2139.84,2141.39,37574656,51.5,24.17,5.8
2026-04-06T19:45:00+00:00,2141.65,2144.81,2139.91,2144.76,6088704,52.9,24.17,4.1
2026-04-06T20:00:00+00:00,2144.21,2144.21,2140.23,2143.97,188344320,52.6,24.17,4.8
2026-04-06T20:15:00+00:00,2145.59,2152.6,2145.59,2152.6,99766272,58.1,24.17,7.4
2026-04-06T20:30:00+00:00,2152.82,2152.96,2150.84,2150.84,264495104,61.9,24.17,3.8
2026-04-06T20:45:00+00:00,2150.66,2150.95,2148.42,2149.94,117960704,60.2,24.17,1.2
2026-04-06T21:00:00+00:00,2149.08,2149.08,2146.45,2146.45,28821504,59.6,24.17,1.7
2026-04-06T21:15:00+00:00,2146.44,2146.74,2145.8,2146.31,3747840,59.0,24.17,0.7
2026-04-06T21:30:00+00:00,2145.83,2145.83,2141.5,2142.19,188293120,55.7,24.17,2.0
2026-04-06T21:45:00+00:00,2139.59,2141.2,2138.34,2139.91,271276032,53.2,24.17,-1.4
2026-04-06T22:00:00+00:00,2139.72,2139.72,2137.21,2138.89,0,54.2,24.17,-1.0
2026-04-06T22:15:00+00:00,2139.79,2140.14,2132.18,2136.47,25614336,52.5,24.17,-3.5
2026-04-06T22:30:00+00:00,2134.36,2134.36,2129.49,2130.59,280346624,52.6,24.17,-5.6
2026-04-06T22:45:00+00:00,2130.13,2130.13,2111.74,2111.74,48513024,45.4,24.17,-17.1
2026-04-06T23:00:00+00:00,2106.25,2106.25,2090.44,2099.81,359000064,43.8,24.17,-21.4
2026-04-06T23:15:00+00:00,2098.1,2099.6,2089.67,2091.71,20396032,41.5,24.17,-24.4
2026-04-06T23:30:00+00:00,2091.51,2105.19,2090.78,2103.28,0,46.0,24.17,-18.1
2026-04-06T23:45:00+00:00,2105.88,2109.0,2104.65,2107.78,340142080,45.1,24.17,-16.2
2026-04-07T00:00:00+00:00,2107.45,2116.07,2107.01,2115.5,24578048,46.6,25.78,-17.7
2026-04-07T00:15:00+00:00,2115.28,2118.08,2112.06,2112.97,51085312,46.3,25.78,-11.3
