date,open,high,low,close,volume,fear_greed,vix,sentiment
2026-03-11T13:30:00+00:00,6790.09,6796.22,6788.69,6790.14,0,55.5,24.23,0.0
2026-03-11T13:35:00+00:00,6790.41,6795.69,6788.84,6795.69,48097473,55.5,24.23,0.7
2026-03-11T13:40:00+00:00,6795.5,6796.47,6784.37,6785.76,43638975,55.4,24.23,-0.6
2026-03-11T13:45:00+00:00,6785.6,6790.55,6776.18,6778.78,42351712,55.3,24.23,-1.5
2026-03-11T13:50:00+00:00,6778.67,6787.67,6773.64,6781.78,37476963,55.4,24.23,-1.1
2026-03-11T13:55:00+00:00,6781.76,6790.81,6777.66,6790.55,37122459,55.5,24.23,0.1
2026-03-11T14:00:00+00:00,6790.7,6811.15,6789.78,6795.86,55225453,55.6,24.23,0.8
2026-03-11T14:05:00+00:00,6795.87,6801.52,6787.26,6791.91,35961782,55.5,24.23,0.2
2026-03-11T14:10:00+00:00,6791.95,6793.83,6782.77,6791.95,35622114,55.5,24.23,0.2
2026-03-11T14:15:00+00:00,6791.72,6792.99,6781.93,6789.54,33036823,55.5,24.23,-0.1
2026-03-11T14:20:00+00:00,6789.08,6789.55,6773.61,6773.61,33982006,55.2,24.23,-2.2
2026-03-11T14:25:00+00:00,6773.41,6773.79,6763.89,6772.58,34987311,55.2,24.23,-3.1
2026-03-11T14:30:00+00:00,6772.62,6778.45,6763.63,6765.77,34854613,55.1,24.23,-2.7
2026-03-11T14:35:00+00:00,6765.8,6782.19,6765.8,6778.53,29756597,55.4,24.23,-0.0
2026-03-11T14:40:00+00:00,6778.63,6787.11,6777.49,6785.63,31223658,54.7,24.23,0.5
2026-03-11T14:45:00+00:00,6785.34,6788.58,6782.19,6788.06,29158503,54.2,24.23,-0.3
2026-03-11T14:50:00+00:00,6788.18,6790.02,6786.64,6789.26,30142868,56.2,24.23,-0.9
2026-03-11T14:55:00+00:00,6789.37,6795.18,6787.39,6791.87,29744058,58.3,24.23,-0.0
2026-03-11T15:00:00+00:00,6792.66,6797.38,6781.49,6789.2,38661330,57.0,24.23,-0.4
2026-03-11T15:05:00+00:00,6789.55,6789.81,6781.41,6782.2,30654894,53.6,24.23,-1.0
2026-03-11T15:10:00+00:00,6782.37,6785.77,6765.07,6769.74,36501823,50.2,24.23,-0.5
2026-03-11T15:15:00+00:00,6769.66,6769.74,6761.25,6765.95,28690175,50.2,24.23,-0.9
2026-03-11T15:20:00+00:00,6765.74,6774.1,6763.64,6773.77,26496917,52.1,24.23,1.1
2026-03-11T15:25:00+00:00,6773.77,6776.29,6758.3,6758.3,27892203,50.3,24.23,-2.7
